tube.ID,Timepoint,Date,Year,Time,Treatment,Temp,Cone,Culture,Family,ReefMom,Mom,Dad,Species,tube.ID,Replicate,CrossType,Lifestage,SymbiontTreatment,Dataform,Cumulative.hrs,Mom2,Dad2,Cross,Cross_2,No.LarvaeInStart,No.LarvaeInExpected,No.LarvaeInObserved,Percent_Survival_atend,"Alive, Dead, Sampled",Infected? (Y or N),No.Cells1,No.Cells2,No.Cells3,PAM(EffectiveQuant),Area (mm^2),MicroscopeImageName,PAM File Name,Date Sampled,Settlement
17,6,2024-04-16,2024,8:00,31,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,17,B,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,16,16,64,Alive,N,,,,,0.209,595,NA,,
18,6,2024-04-16,2024,8:00,31,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,18,C,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,25,100,Alive,N,,,,,0.288,596,NA,,
19,6,2024-04-16,2024,8:00,31,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,19,B,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,23,92,Alive,N,,,,,0.096,597,NA,,
20,6,2024-04-16,2024,8:00,31,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,20,B,BulkCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,18,15,60,Alive,N,,,,,0.255,598,NA,,
21,6,2024-04-16,2024,8:00,31,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,21,A,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,18,18,72,Alive,N,,,,,0.245,599,NA,,
22,6,2024-04-16,2024,8:00,31,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,22,B,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,18,18,72,Alive,N,,,,,0.25,600,NA,,
23,6,2024-04-16,2024,8:00,31,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,23,C,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,19,14,56,Alive,N,,,,,0.041,601,NA,,
24,6,2024-04-16,2024,8:00,31,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,24,A,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,15,15,60,Alive,N,,,,,0.204,602,NA,,
25,6,2024-04-16,2024,8:00,31,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,25,A,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,17,17,68,Alive,N,,,,,0.229,603,NA,,
26,6,2024-04-16,2024,8:00,31,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,26,B,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,21,23,92,Alive,N,,,,,0.25,604,NA,,
27,6,2024-04-16,2024,8:00,31,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,27,A,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,23,92,Alive,N,,,,,0.293,605,NA,,
28,6,2024-04-16,2024,8:00,31,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,28,B,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,23,22,88,Alive,N,,,,,0.239,606,NA,,
29,6,2024-04-16,2024,8:00,31,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,29,A,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,10,10,40,Alive,N,,,,,0.208,"607,608",NA,,
30,6,2024-04-16,2024,8:00,31,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,30,B,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,12,11,44,Alive,N,,,,,0.227,609,NA,,
31,6,2024-04-16,2024,8:00,31,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,31,B,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,19,19,76,Alive,N,,,,,0.261,610,NA,,
32,6,2024-04-16,2024,8:00,31,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,32,C,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,24,96,Alive,N,,,,,0.179,611,NA,,
33,6,2024-04-16,2024,8:00,31,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,33,C,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,25,100,Alive,N,,,,,0.272,612,NA,,
34,6,2024-04-16,2024,8:00,31,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,34,A,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,24,96,Alive,N,,,,,0.185,613,NA,,
35,6,2024-04-16,2024,8:00,31,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,35,C,BulkCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,21,21,84,Alive,N,,,,,0.23,"614,615",NA,,
36,6,2024-04-16,2024,8:00,31,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,36,B,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,21,20,80,Alive,N,,,,,0.29,616,NA,,
37,6,2024-04-16,2024,8:00,31,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,37,C,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,20,25,100,Alive,N,,,,,0.235,617,NA,,
38,6,2024-04-16,2024,8:00,31,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,38,C,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,23,22,88,Alive,N,,,,,0.305,618,NA,,
39,6,2024-04-16,2024,8:00,31,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,39,C,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,23,23,92,Alive,N,,,,,0.361,"619,620,621",NA,,
40,6,2024-04-16,2024,8:00,31,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,40,C,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,12,11,44,Alive,N,,,,,0.267,622,NA,,
41,6,2024-04-16,2024,8:00,31,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,41,A,BulkCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,20,19,76,Alive,N,,,,,0.174,623,NA,,
42,6,2024-04-16,2024,8:00,31,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,42,B,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,17,16,64,Alive,N,,,,,0.323,624,NA,,
1,6,2024-04-16,2024,8:00,35.5,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,1,B,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,1,0,0,,N,,,,,,NA,NA,,
2,6,2024-04-16,2024,8:00,35.5,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,2,A,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,,N,,,,,,NA,NA,,
3,6,2024-04-16,2024,8:00,35.5,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,3,A,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,4,4,16,,N,,,,,0.15,572,NA,,
4,6,2024-04-16,2024,8:00,35.5,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,4,A,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,8,1,4,,N,,,,,0.339,573,NA,,
5,6,2024-04-16,2024,8:00,35.5,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,5,B,BulkCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,3,0,0,,N,,,,,,NA,NA,,
6,6,2024-04-16,2024,8:00,35.5,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,6,B,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,,N,,,,,,NA,NA,,
7,6,2024-04-16,2024,8:00,35.5,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,7,A,BulkCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,,N,,,,,,NA,NA,,
8,6,2024-04-16,2024,8:00,35.5,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,8,C,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,,N,,,,,,NA,NA,,
9,6,2024-04-16,2024,8:00,35.5,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,9,B,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,2,0,0,,N,,,,,,NA,NA,,
10,6,2024-04-16,2024,8:00,35.5,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,10,A,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,,N,,,,,,NA,NA,,
11,6,2024-04-16,2024,8:00,35.5,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,11,C,BulkCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,1,0,0,,N,,,,,,NA,NA,,
12,6,2024-04-16,2024,8:00,35.5,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,12,A,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,,N,,,,,,NA,NA,,
13,6,2024-04-16,2024,8:00,35.5,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,13,C,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,,N,,,,,,NA,NA,,
14,6,2024-04-16,2024,8:00,35.5,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,14,B,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,5,1,4,,N,,,,,0.198,574,NA,,
15,6,2024-04-16,2024,8:00,35.5,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,15,B,BulkCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,4,0,0,,N,,,,,,NA,NA,,
16,6,2024-04-16,2024,8:00,35.5,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,16,B,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,,N,,,,,,NA,NA,,
17,6,2024-04-16,2024,8:00,35.5,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,17,A,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,,N,,,,,,NA,NA,,
18,6,2024-04-16,2024,8:00,35.5,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,18,A,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,,N,,,,,,NA,NA,,
19,6,2024-04-16,2024,8:00,35.5,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,19,A,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,,N,,,,,,NA,NA,,
20,6,2024-04-16,2024,8:00,35.5,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,20,B,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,,N,,,,,,NA,NA,,
21,6,2024-04-16,2024,8:00,35.5,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,21,C,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,,N,,,,,,NA,NA,,
22,6,2024-04-16,2024,8:00,35.5,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,22,C,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,,N,,,,,,NA,NA,,
23,6,2024-04-16,2024,8:00,35.5,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,23,C,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,5,0,0,,N,,,,,,NA,NA,,
24,6,2024-04-16,2024,8:00,35.5,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,24,A,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,,N,,,,,,NA,NA,,
25,6,2024-04-16,2024,8:00,35.5,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,25,C,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,,N,,,,,,NA,NA,,
26,6,2024-04-16,2024,8:00,35.5,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,26,C,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,,N,,,,,,NA,NA,,
27,6,2024-04-16,2024,8:00,35.5,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,27,C,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,,N,,,,,,NA,NA,,
28,6,2024-04-16,2024,8:00,35.5,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,28,A,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,,N,,,,,,NA,NA,,
29,6,2024-04-16,2024,8:00,35.5,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,29,A,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,,N,,,,,,NA,NA,,
30,6,2024-04-16,2024,8:00,35.5,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,30,C,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,1,0,0,,N,,,,,,NA,NA,,
31,6,2024-04-16,2024,8:00,35.5,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,31,A,BulkCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,3,2,8,,N,,,,,0.164,575,NA,,
32,6,2024-04-16,2024,8:00,35.5,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,32,B,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,1,1,4,,N,,,,,0.186,576,NA,,
33,6,2024-04-16,2024,8:00,35.5,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,33,C,BulkCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,1,0,0,,N,,,,,,NA,NA,,
34,6,2024-04-16,2024,8:00,35.5,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,34,C,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,4,1,4,,N,,,,,0.209,577,NA,,
35,6,2024-04-16,2024,8:00,35.5,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,35,B,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,,N,,,,,,NA,NA,,
36,6,2024-04-16,2024,8:00,35.5,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,36,B,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,,N,,,,,,NA,NA,,
37,6,2024-04-16,2024,8:00,35.5,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,37,C,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,3,0,0,,N,,,,,,NA,NA,,
38,6,2024-04-16,2024,8:00,35.5,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,38,B,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,1,0,0,,N,,,,,,NA,NA,,
39,6,2024-04-16,2024,8:00,35.5,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,39,B,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,1,0,0,,N,,,,,,NA,NA,,
40,6,2024-04-16,2024,8:00,35.5,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,40,B,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,,N,,,,,,NA,NA,,
41,6,2024-04-16,2024,8:00,35.5,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,41,C,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,,N,,,,,,NA,NA,,
42,6,2024-04-16,2024,8:00,35.5,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,42,A,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,,N,,,,,,NA,NA,,
1,7,2024-04-17,2024,8:00,Ambient,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,1,B,BulkCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,24,24,96,Alive,N,,,,,0.198,715,NA,,
2,7,2024-04-17,2024,8:00,Ambient,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,2,B,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,,,,,0.341,716,NA,,
3,7,2024-04-17,2024,8:00,Ambient,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,3,B,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,25,100,Alive,N,,,,,0.339,"717,718",NA,,
4,7,2024-04-17,2024,8:00,Ambient,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,4,A,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,23,92,Alive,N,,,,,0.393,719,NA,,
5,7,2024-04-17,2024,8:00,Ambient,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,5,C,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,25,100,Alive,N,,,,,0.362,720,NA,,
6,7,2024-04-17,2024,8:00,Ambient,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,6,B,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,,,,,0.35,721,NA,,
7,7,2024-04-17,2024,8:00,Ambient,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,7,B,BulkCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,,,,,0.2,722,NA,,
8,7,2024-04-17,2024,8:00,Ambient,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,8,A,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,,,,,0.418,723,NA,,
9,7,2024-04-17,2024,8:00,Ambient,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,9,C,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,24,96,Alive,N,,,,,0.505,724,NA,,
10,7,2024-04-17,2024,8:00,Ambient,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,10,A,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,25,100,Alive,N,,,,,0.416,725 + 726,NA,,
11,7,2024-04-17,2024,8:00,Ambient,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,11,C,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,23,92,Alive,N,,,,,0.388,727,NA,,
12,7,2024-04-17,2024,8:00,Ambient,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,12,A,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,24,22,88,Alive,N,,,,,0.254,728,NA,,
13,7,2024-04-17,2024,8:00,Ambient,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,13,B,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,23,25,100,Alive,N,,,,,0.333,729,NA,,
14,7,2024-04-17,2024,8:00,Ambient,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,14,C,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,24,21,84,Alive,N,,,,,0.397,730,NA,,* spilled
15,7,2024-04-17,2024,8:00,Ambient,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,15,C,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,24,24,96,Alive,N,,,,,0.167,731,NA,,
16,7,2024-04-17,2024,8:00,Ambient,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,16,C,BulkCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,,,,,0.381,732,NA,,
17,7,2024-04-17,2024,8:00,Ambient,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,17,A,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,23,92,Alive,N,,,,,0.303,733,NA,,
18,7,2024-04-17,2024,8:00,Ambient,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,18,B,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,22,24,96,Alive,N,,,,,0.336,"734,735",NA,,
19,7,2024-04-17,2024,8:00,Ambient,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,19,A,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,22,24,96,Alive,N,,,,,0.281,736,NA,,
20,7,2024-04-17,2024,8:00,Ambient,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,20,A,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,25,100,Alive,N,,,,,0.438,737,NA,,
21,7,2024-04-17,2024,8:00,Ambient,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,21,B,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,24,24,96,Alive,N,,,,,0.417,738,NA,,
22,7,2024-04-17,2024,8:00,Ambient,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,22,A,BulkCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,22,24,96,Alive,N,,,,,0.343,739,NA,,
23,7,2024-04-17,2024,8:00,Ambient,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,23,C,BulkCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,23,24,96,Alive,N,,,,,0.331,740,NA,,
24,7,2024-04-17,2024,8:00,Ambient,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,24,A,BulkCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,,,,,0.379,741,NA,,
25,7,2024-04-17,2024,8:00,Ambient,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,25,C,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,,,,,0.331,742,NA,,
26,7,2024-04-17,2024,8:00,Ambient,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,26,B,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,23,25,100,Alive,N,,,,,0.391,743,NA,,
27,7,2024-04-17,2024,8:00,Ambient,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,27,C,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,24,23,92,Alive,N,,,,,0.444,744,NA,,
28,7,2024-04-17,2024,8:00,Ambient,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,28,C,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,23,92,Alive,N,,,,,0.435,745,NA,,
29,7,2024-04-17,2024,8:00,Ambient,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,29,B,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,23,24,96,Alive,N,,,,,0.428,746,NA,,
30,7,2024-04-17,2024,8:00,Ambient,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,30,B,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,23,23,92,Alive,N,,,,,0.461,747,NA,,
31,7,2024-04-17,2024,8:00,Ambient,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,31,B,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,21,23,92,Alive,N,,,,,0.311,748,NA,,
32,7,2024-04-17,2024,8:00,Ambient,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,32,C,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,25,100,Alive,N,,,,,0.18,749,NA,,
33,7,2024-04-17,2024,8:00,Ambient,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,33,B,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,19,19,76,Alive,N,,,,,0.213,750,NA,,
34,7,2024-04-17,2024,8:00,Ambient,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,34,C,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,,,,,0.302,751,NA,,
35,7,2024-04-17,2024,8:00,Ambient,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,35,A,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,21,21,84,Alive,N,,,,,0.348,752,NA,,
36,7,2024-04-17,2024,8:00,Ambient,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,36,A,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,23,23,92,Alive,N,,,,,0.431,753,NA,,
37,7,2024-04-17,2024,8:00,Ambient,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,37,C,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,25,100,Alive,N,,,,,0.435,754,NA,,
38,7,2024-04-17,2024,8:00,Ambient,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,38,A,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,9,9,36,Alive,N,400,500,0,0,0.335,755,T2_and_T1_samples_17,17/4/24,
